482,y815gxwz,482,https://www.speedrun.com/sm64/runs/y815gxwz,2020-03-20T21:41:10Z,985.0,985.0,qj21v1o8,MINTMontgomery, 16_Starrthern Ireland,N64, 16_Star
483,yjx82wdz,482,https://www.speedrun.com/sm64/runs/yjx82wdz,2022-01-30T04:07:40Z,985.0,985.0,8qzwgr78,toilet64_,United States,N64, 16_Star
484,zpw499ny,482,https://www.speedrun.com/sm64/runs/zpw499ny,2023-05-15T16:01:21Z,985.0,985.0,qxklwe78,Hypokamp,EMU, 16_Star
485,z5g1p5gm,482,https://www.speedrun.com/sm64/runs/z5g1p5gm,2024-07-19T12:22:43Z,985.0,985.0,8r36epq8,Wolfovis,Germany,N64, 16_Star
486,y4jp7r3y,482,https://www.speedrun.com/sm64/runs/y4jp7r3y,2025-04-15T06:18:47Z,985.0,985.0,xzy06e4j,jigy5000,Canada,EMU, 16_Star
487,yvegp94m,482,https://www.speedrun.com/sm64/runs/yvegp94m,2026-02-24T20:12:54Z,985.0,985.0,j06em24j,ManiacDoc,Germany,EMU, 16_Star
488,pzgjqnz2,489,https://www.speedrun.com/sm64/runs/pzgjqnz2,2026-03-08T01:49:36Z,986.0,986.0,N64, 16_Star
489,y2xnd69m,489,https://www.speedrun.com/sm64/runs/y2xnd69m,2021-06-24T03:16:06Z,986.0,986.0,zx7qpq68,SoDaft1,Mexico,N64, 16_Star
490,zqvn68xm,489,https://www.speedrun.com/sm64/runs/zqvn68xm,2021-11-07T04:56:08Z,986.0,986.0,8rpp0egj,Bluth,United States,N64, 16_Star
491,y4o718dz,489,https://www.speedrun.com/sm64/runs/y4o718dz,2023-06-14T17:22:51Z,986.0,986.0,86n94m0x,Joanbros,France,EMU, 16_Star
492,m3q31wgy,489,https://www.speedrun.com/sm64/runs/m3q31wgy,2023-06-25T20:47:13Z,986.0,986.0,1xyqnov8,unpushplay,United States,N64, 16_Star
493,zgeo4ovy,489,https://www.speedrun.com/sm64/runs/zgeo4ovy,2023-07-29T07:29:26Z,986.0,986.0,98ryllqj,Fizz,United States,VC, 16_Star
494,z196k2gm,489,https://www.speedrun.com/sm64/runs/z196k2gm,2024-06-02T21:09:27Z,986.0,986.0,8d35ly5x,RetroTorpedo,Germany,EMU, 16_Star
495,yvxvp5oz,489,https://www.speedrun.com/sm64/runs/yvxvp5oz,2024-09-23T21:57:21Z,986.0,986.0,j0ne9748,Hypodeck,Spain,EMU, 16_Star
496,y9g98p2m,489,https://www.speedrun.com/sm64/runs/y9g98p2m,2026-03-27T04:45:08Z,986.0,986.0,8gzvm91j,Kryisu,United States,VC, 16_Star
497,m3864r4y,489,https://www.speedrun.com/sm64/runs/m3864r4y,2026-04-07T18:00:46Z,986.0,986.0,j0wnym48,BJCMD,Chile,N64, 16_Star
498,9yoqdjzx,499,https://www.speedrun.com/sm64/runs/9yoqdjzx,2026-03-08T01:51:00Z,987.0,987.0,N64, 16_Star
499,y81o4qnz,499,https://www.speedrun.com/sm64/runs/y81o4qnz,2020-01-18T03:06:55Z,987.0,987.0,8l050qv8,Kill1029,United States,EMU, 16_Star
500,znp6w39m,499,https://www.speedrun.com/sm64/runs/znp6w39m,2022-07-13T18:40:44Z,987.0,987.0,j5v0w968,whyjos,Scotland,EMU, 16_Star
501,yox271dy,499,https://www.speedrun.com/sm64/runs/yox271dy,2024-07-18T08:08:03Z,987.0,987.0,dx35yzej,TriforceTK,United States,N64, 16_Star
502,zxpg0kqy,499,https://www.speedrun.com/sm64/runs/zxpg0kqy,2026-03-28T04:40:03Z,987.0,987.0,jm0dlvo8,sergiop64,Colombia,EMU, 16_Star
